# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
MUL1923.json	4	I need the attraction type, address, and postcode plerase 	Are you interested in things like architecture, colleges, theatre, or something else? There are many attractions in the centre of town.	centre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	7	tuesday	cambridge	stansted airport	none
MUL0598.json	3	Yes, I am looking for places to go in the west part of town.	Departure time is 5:16 and the travel time is 79 minutes. Can I be of any further assistance today?	west	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0598.json	4	I'd like a cinema in the west.	There are 13 attractions in the west part of town. There are several museums. Would you be interested in any of those?	west	none	cinema	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0598.json	5	Maybe if there is one that is in the type of college.	Sorry, I have no cinemas in the west. Would you be interested in another area or another attraction, perhaps?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0598.json	6	I'm not worried about entrance fees. Could I have the phone number for the most expensive one?	There are five different colleges in the west. Does the entrance fee make a difference to you?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0598.json	7	Good job. Thank you for your kindness. I'm so happy to be here. 	Clare College is 2.50 and their phone number is 01223333200	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0598.json	8	No, that's everything. Thanks again.	Will you be needing anything else today?	west	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	11:30	none	wednesday	norwich	cambridge	none
MUL0985.json	0	I am looking for information on Magdalene College.		none	magdalene college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0985.json	1	Could you give me the address please?	No problem! Magdalene College is in the west side of town and has free admission.	none	magdalene college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0985.json	2	Thank you! Could you help me find information on the chiquito restaurant bar as well? 	Magdalene College is located at cb30ag Magdalene Street. There phone number is 01223332138. 	none	magdalene college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chiquito restaurant bar	none	none	none	none	none	none	none	none	none	none	none
MUL0985.json	3	What is the price range and address for this restaurant?	Sure. The Chiquito restaurant bar is located in the south part of town, and serves mexican food. Phone number is 01223400170.	none	magdalene college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chiquito restaurant bar	none	none	none	none	none	none	none	none	none	none	none
MUL0985.json	4	Thank you that's all the information I needed today.	It is in the expensive price range. The address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton. 	none	magdalene college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	chiquito restaurant bar	none	none	none	none	none	none	none	none	none	none	none
MUL2495.json	0	Hello, I'm looking for places to go that is a type of entertainment. 		none	none	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2495.json	1	No, I'm open to suggestions.	I would be happy to help with that. Is there a certain area of town you would prefer to visit? 	none	none	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2495.json	2	How much is the entrance fee for Funky Fun House? Also, I will need the address and phone number. Also, I need to book a cheap restaurant in the center.	The funky fun house is located in the east and is quite funky and fun.	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2495.json	3	I also need an Italian restaurant please.	I don't show the entrance fee. The address is 8 mercers row, mercers row industrial estate and the phone is 01223304705.	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	italian	none	none	none	none	none	none	none	none	none	none	none	none
MUL2495.json	4	I would like a cheap restaurant in the centre area. 	There are 15 restaurants. Do you have a location or price point?	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
MUL2495.json	5	Any of them would do. Can you book me a table on Tuesday at 11:30 for 5 people?	There are 3. Pizza hut city centre, ask, or zizzi Cambridge. Which one sounds good to you?	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	tuesday	5	11:30	italian	none	cheap	none	none	none	none	none	none	none	none	none	none
MUL2495.json	6	I need a taxi to take me between the two place. Can you help?	Not a problem, I have five of you booked for zizzi cambridge at 11:30 on Tuesday. Your reference number is YXGPLZ55. Is there anything else today? 	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	tuesday	5	11:30	italian	none	cheap	11:30	funky fun house	pizza hut city centre	none	none	none	none	none	none	none
MUL2495.json	7	No, that's all. Thanks for all your help.	I was able to book that taxi for you. Be looking for a yellow BMW. If you need to contact the company, their phone number is 07372392556. Anything else? 	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	tuesday	5	11:30	italian	none	cheap	11:30	funky fun house	pizza hut city centre	none	none	none	none	none	none	none
MUL2495.json	8	Thank you, I will. Goodbye.	You're welcome. Please call again.	none	funky fun house	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	tuesday	5	11:30	italian	none	cheap	11:30	funky fun house	pizza hut city centre	none	none	none	none	none	none	none
MUL1900.json	0	I'm looking for a theatre on the west side of town.		west	none	theatre	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1900.json	1	How about a museum instead?	I'm sorry, there are no theatres located on the west side of town. Would you like to try a different area?	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1900.json	2	That's not necessary, but I would like to know what the entrance fee and phone number for a good one is.	We do have seven museums in that area. Are you looking for one that has free admission?	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1900.json	3	Great. Can you also help with a train? I need to get to Kings Lynn by 16:15.	Hi the phone number to the cafe jello gallery is 01223312112 and it is free. 	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:15	none	none	none	kings lynn	none
MUL1900.json	4	Yes, departing from Cambridge on Tuesday.	Absolutely. First, can you confirm you are departing from Cambridge, and the day you desire?	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:15	none	tuesday	cambridge	kings lynn	none
MUL1900.json	5	Book it for 4 please.	I have the TR8808, that arrives in kings lynn by 15:58. Would you like me to book this for you?	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:15	4	tuesday	cambridge	kings lynn	none
MUL1900.json	6	ok thank you so much!	You are all set. Your reference number is 4NQ9WPKL, the total is 39.2 GBP and is payable at the station. 	west	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	16:15	4	tuesday	cambridge	kings lynn	none
MUL2612.json	1	I'm looking for an architecture attraction, please.	Yes, there is so much here. You'll like it. Can I find something in particular for you?	none	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	2	Is there a fee to get in there?	all saints church is located in the centre and has fabulous architecture!	none	all saints church	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	3	No that is great. I do need a place to stay however. 	There is not a fee for All Saints Church, would you like more information about it?	none	all saints church	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	4	I am looking for an expensive guesthouse in the north with free parking.	Okay! Did you have a particular area or price type you were looking for?	none	all saints church	architecture	none	none	none	none	none	north	none	none	none	none	none	free	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	5	Please try one with a moderate price range. 	I am sorry but I can't find any guesthouses that meet your criteria. Could you use a different price range?	none	all saints church	architecture	none	none	none	none	none	north	none	none	none	none	none	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	6	That sounds great! Thank you for helping me with this! And have a great day.	How about the arbury lodge guesthouse?	none	all saints church	architecture	none	none	none	none	none	north	none	none	none	none	arbury lodge guesthouse	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	7	Yes, please book it for 6 people for 2 nights starting on Saturday.	i wasn't going to book it for you?	none	all saints church	architecture	none	none	none	none	none	north	saturday	6	2	none	arbury lodge guesthouse	none	none	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2612.json	8	I also need a taxi and would like to leave the hotel by 9:30.	You are booked as requested for Arbury lodge guesthouse, the reference number is E54BAG41, can I assist with anything else?	none	all saints church	architecture	none	none	none	none	none	north	saturday	6	2	none	arbury lodge guesthouse	none	none	none	guest house	none	none	none	none	none	none	none	none	arbury lodge guesthouse	none	09:30	none	none	none	none	none	none
MUL2612.json	9	The All Saints Church.	Sure! What is the destination for the taxi?	none	all saints church	architecture	none	none	none	none	none	north	saturday	6	2	none	arbury lodge guesthouse	none	none	none	guest house	none	none	none	none	none	none	none	none	arbury lodge guesthouse	all saints church	09:30	none	none	none	none	none	none
MUL2612.json	10	No, you've done enough. I appreciate the help.	Thank you very much, I have booked you for a white tesla at 09:30. The contact number is 07369590593. Is there anything else I can do for you? 	none	all saints church	architecture	none	none	none	none	none	north	saturday	6	2	none	arbury lodge guesthouse	none	none	none	guest house	none	none	none	none	none	none	none	none	arbury lodge guesthouse	all saints church	09:30	none	none	none	none	none	none
PMUL2711.json	7	Thanks. I'm looking for a attraction called Old Schools.	The lensfield hotel is a hotel located in the south. It is expensive, and its address is 53-57 lensfield road. The postcode is cb21en. The phone is 01223355017.	none	old schools	none	none	none	none	none	none	south	none	none	none	none	the lensfield hotel	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2711.json	8	Yes what is the entrance fee?	Old Schools is a free architecture attraction in the centre. Their address is trinity lane and phone number is 01223332320. Do you need anymore assistance today?	none	old schools	none	none	none	none	none	none	south	none	none	none	none	the lensfield hotel	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2711.json	9	I'd like to book a taxi to commute between the two places. I want to leave Old Schools by 23:15. Please send the contact number and car type. Thanks!	That's the good thing! The entrance is free. 	none	old schools	none	none	none	none	none	none	south	none	none	none	none	the lensfield hotel	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	old schools	none	23:15	none	none	none	none	none	none
PMUL2711.json	10	I will be traveling to the Lensfield Hotel. 	Where is you destination?	none	old schools	none	none	none	none	none	none	south	none	none	none	none	the lensfield hotel	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	old schools	the lensfield hotel	23:15	none	none	none	none	none	none
PMUL2711.json	11	Thank you so much. That will be all I need.	The taxi has been booked look for a grey skoda and the contact number is 07851637518.	none	old schools	none	none	none	none	none	none	south	none	none	none	none	the lensfield hotel	yes	expensive	none	hotel	none	none	none	none	none	none	none	none	old schools	the lensfield hotel	23:15	none	none	none	none	none	none
PMUL3332.json	4	I would like to visit a college in the center of town.	What sort of place are you looking for?	centre	none	college	none	none	none	none	none	none	tuesday	2	5	none	hamilton lodge	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3332.json	5	Sounds great! Is there an entrance fee? I would like to book a taxi and leave the college by 07:45. May I have the contact number and car type?	I really like gonville and caius college! How does that sound?	centre	none	college	none	none	none	none	none	none	tuesday	2	5	none	hamilton lodge	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3332.json	6	ok what do you want to know?	It is free to enter. I will need more info for the taxi. 	centre	none	college	none	none	none	none	none	none	tuesday	2	5	none	hamilton lodge	none	none	none	none	none	none	none	none	none	none	none	none	gonville and caius college	hamilton lodge	07:45	none	none	none	none	none	none
PMUL3332.json	7	What is the car type that I should be looking for, please?	I was able to book that taxi for you. Contact number 07030128018.	centre	none	college	none	none	none	none	none	none	tuesday	2	5	none	hamilton lodge	none	none	none	none	none	none	none	none	none	none	none	none	gonville and caius college	hamilton lodge	07:45	none	none	none	none	none	none
PMUL3332.json	8	Thank you! That's everything I needed.	it is a blue ford	centre	none	college	none	none	none	none	none	none	tuesday	2	5	none	hamilton lodge	none	none	none	none	none	none	none	none	none	none	none	none	gonville and caius college	hamilton lodge	07:45	none	none	none	none	none	none
MUL1908.json	4	OK, I hope you've got something good.	I've booked that train for you with two tickets. The reference number is XQT4GU6F. I will look up sports attractions for you next.	none	none	multiple sports	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	5	No I need an attraction in the centre of town. If there isn't a multiple sports attraction, is there a museum there? 	The Cherry Hinton Village Centre has multiple sports and is in the east part of town. Would you like more information about this place?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	6	Yes, I want a museum that doesn't admit children. Also, I would like to know what the postcode of the museum, and also I need to know the entrance fee.	There are a lot of them in the center. Is there a particular one you would like?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	7	Yes please, what is the postal code there? 	I'm sorry, I don't have information on whether or not children are admitted. All museums are free, would you like the Williams Art and Antiques museum?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	8	May I please get the enterance fee amount?	The postcode is cb12lj.	centre	williams art and antiques	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	9	Can I also get the postcode?	There is no entrance fee to Williams Art and Antiques. It is a beautiful, free museum. Is there anything else I can help you with?	centre	williams art and antiques	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
MUL1908.json	10	That should be all, thank you!	The postcode is cb12lj. Is there anything else I can assist you with? 	centre	williams art and antiques	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30	2	wednesday	stansted airport	cambridge	none
PMUL2383.json	0	I need information about Pembroke College.		none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2383.json	1	Yes. I need to get the phone number and area. 	Pembroke is located the in centre area, they have free admission, anything else that I can help with?	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2383.json	2	I am also looking to eat out. Center of town , unusual food. 	It is located in the centre of town and the phone number is 01223338100.	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	unusual	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2383.json	3	How about one that serves Indian food?	Unfortunately, we don't happen to have any places that serve unusual food in Cambridge. Would there be another type of cuisine you'd be interested in? 	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	none	none	none	indian	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2383.json	4	Yes please for 3 people at 17:45 on a Sunday. I also need a reference number.	Curry Garden serves Indian food in the centre and is in the expensive price range. Would you like to make a booking?	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	17:45	indian	curry garden	none	none	none	none	none	none	none	none	none	none	none
PMUL2383.json	5	I also need a taxi to get me to the restaurant by 17:45	Ok, you're all set. Your reference number is : CUHVEUDG. Is there anything else I can help you with?	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	17:45	indian	curry garden	none	17:45	none	curry garden	none	none	none	none	none	none	none
PMUL2383.json	6	From Pembroke college. Please give me the car type, and contact number as well please.	Where will you be departing from to get to the restaurant?	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	17:45	indian	curry garden	none	17:45	pembroke college	curry garden	none	none	none	none	none	none	none
PMUL2383.json	7	No thanks, that was all I needed. Goodbye.	I booked you a black ford and the contact number for it is 07840878878. Would you like me to help you with anything else today? 	none	pembroke college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	centre	sunday	3	17:45	indian	curry garden	none	17:45	pembroke college	curry garden	none	none	none	none	none	none	none
PMUL2382.json	1	Well, I don't know what sorts of options are available. I do need something located on the east side.	There are many different things to do in town. Do you have anything in particular you would want to do? 	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2382.json	2	What is The Funky Fun House's postcode?	The Funky Fun House and Cambridge Artworks are great options. Which one do you prefer? 	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2382.json	3	Can you find me a moderately priced british restaurant?	Their postcode is cb58hy. Can I help you with anything else today?	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	british	none	moderate	none	none	none	none	none	none	none	none	none	none
PMUL2382.json	4	Sounds great, can you book me a table for 4 please?	Sure thing how about cotto?	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	british	none	moderate	none	none	none	none	none	none	none	none	none	none
PMUL2382.json	5	Please book a table at 14:30 for 4 people on Wednesday.	What time will you be coming in?	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	14:30	british	cotto	moderate	none	none	none	none	none	none	none	none	none	none
PMUL2382.json	6	Can you book a taxi for me? I want to make sure I make it to Cotto for that reservation. 	Table for 4 at Cotto has been reserved for 14:30. They will hold your table for 15 minutes. Your Reference number is : IKS3HXLJ.	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	14:30	british	cotto	moderate	14:30	funky fun house	cotto	none	none	none	none	none	none	none
PMUL2382.json	7	Thank you that is all I needed. 	Not a problem. Your taxi will be a yellow Toyota. Contact number is 07266630947.	east	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	wednesday	4	14:30	british	cotto	moderate	14:30	funky fun house	cotto	none	none	none	none	none	none	none
MUL1146.json	4	Do they have free parking? I also need to find a cinema in the west. 	The phone number for Worth House is 01223316074. Is there anything else I can help you with?	west	none	cinema	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1146.json	5	How about a museum?	Yes, Worth House has free parking. It doesn't appear there are any cinemas in the west. Would you like me to try another area?	none	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1146.json	6	No, I'd really like either a cinema or a museum on the west side of town. Could you please look again for me?	I'm sorry, there are no museums in the west, either. Would you like to try something else?	west	none	none	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1146.json	7	Not really. What are my options?	I have many museums but no cinema. are you looking for a specific type of museum?	west	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1146.json	8	Can I have the phone number to the museum that's closest to me?	We have seven museums on the west side of town.	west	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL1146.json	9	Yes, I would like a taxi to get from the museum to the hotel. 	I believe that would be the Museum of Classical Archaeology on Sidgwick Avenue. Their phone number is 01223335153. Is there anything else I can help you with?	west	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	museum of classical archaeology	worth house	none	none	none	none	none	none	none
MUL1146.json	10	I would like to leave the museum by 09:15	What time would you like to leave the museum or arrive to the hotel by?	west	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	museum of classical archaeology	worth house	09:15	none	none	none	none	none	none
MUL1146.json	11	Thank you very much! goodbye.	Okay. Booked a yellow volkswagen. Contact number: 07289505959.	west	none	museum	none	none	none	none	none	north	none	none	none	yes	none	none	cheap	none	none	none	none	none	none	none	none	none	none	museum of classical archaeology	worth house	09:15	none	none	none	none	none	none
PMUL4386.json	0	I would love to see some architecture in the centre please		centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4386.json	1	All saints church sounds nice, can I please get their postcode and phone number?	There are several free churches in the Centre area, including All Saints Church, Holy Trinity Church, Little Saint Mary's Church, and Old Schools. Great Saint Mary's Church costs 2 pounds. 	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4386.json	2	Thank you. I am also looking for information regarding a train to Cambridge please.	Yes their postcode is cb58bs and their phone number is 01223452587.	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL4386.json	3	I'm leaving london kings cross on monday after 17:45.	Where will you be leaving from? And what day?	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	monday	london kings cross	cambridge	17:45
PMUL4386.json	4	I would. I'd be coming with four of my friends. 	The TR8288 meets your criteria. Would you like to book tickets?	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	5	monday	london kings cross	cambridge	17:45
PMUL4386.json	5	Awesome thanks so much!	Okay, your booking was successful. The total fee is 118 GBP which can be paid at the station. Your reference number is KXRU8MTT. 	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	5	monday	london kings cross	cambridge	17:45
PMUL4386.json	6	Yes. Thanks and good bye.	Will that be all for today?	centre	none	architecture	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	5	monday	london kings cross	cambridge	17:45
PMUL1496.json	0	I'm trying to find great saint mary's church		none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1496.json	1	Yes. The type of attraction, adress including area as well. 	Ok, it's located at market square. would you like the phone number?	none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL1496.json	2	I also need a train to go to Peterborough.	Sure. It is an architecture attraction in the centre area. The address is Market Square. 	none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	peterborough	none
PMUL1496.json	3	I will need to leave Cambridge after 8:00 on Saturday.	I can help you with that. What time and day would you like to travel?	none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	peterborough	08:00
PMUL1496.json	4	Yes please book for one person and get me a reference number.	Okay, the TR0160 leaves at 08:06 and is 13.20 pounds per ticket. Would you like me to book this for you?	none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	sunday	cambridge	peterborough	08:00
PMUL1496.json	5	No thank you, my mac and cheese is almost ready, gotta go. Thanks for the help. 	It's booked! Your reference number is: BU9J8UKF. Can I help you with anything else?	none	great saint mary's church	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1	sunday	cambridge	peterborough	08:00
PMUL2839.json	2	Actually never mind. I would just like to find a college to visit in town.	I need more information about your location. What is your exact departure site and what is your destination?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
PMUL2839.json	3	No, no particular part of town. I will take a recommendation from you. I will need the postcode, area, and entrance fee please. 	We have many colleges, is there are particular part of town you are interested in?	none	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
PMUL2839.json	4	Okay, thank you. I'm also looking for a place to stay. It needs to be in the centre, moderately priced, and include wifi. 	Okay Christ's College is free and is in the centre. The address is Saint Andrew's Street and post code is cb23bu. 	none	none	college	none	none	none	none	none	centre	none	none	none	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
PMUL2839.json	5	Yes I'd like it for 4 people and 4 nights starting Saturday.	cityroomz would suit your needs. Would you like me to book it for you?	none	none	college	none	none	none	none	none	centre	saturday	4	4	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
PMUL2839.json	6	That's great, thanks, have a good day. 	Okay, you've got it. I booked successfully for you, and the ref. number is 103OAAXG	none	none	college	none	none	none	none	none	centre	saturday	4	4	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
PMUL2839.json	7	yes I would need a taxi	Can I look up anything else for you?	none	none	college	none	none	none	none	none	centre	saturday	4	4	yes	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	12:00	none	none	none	none	none	none
